Causa de muerte,Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,2007,14
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,2006,14
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,2005,14
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,2004,13
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,2003,13
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,2002,14
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,2001,10
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,2000,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1999,10
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1998,12
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1997,16
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1996,10
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1995,13
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1994,11
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1993,14
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1992,12
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1991,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1990,10
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1989,6
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1988,7
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1987,7
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1986,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1985,4
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1984,5
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1983,1
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1982,1
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1981,1
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 85 a 89 años,1980,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2023,33
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2022,24
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2021,22
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2020,25
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2019,28
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2018,22
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2017,25
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2016,23
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2015,21
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2014,22
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2013,15
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2012,17
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2011,14
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2010,19
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2009,15
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2008,13
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2007,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2006,6
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2005,15
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2004,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2003,14
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2002,10
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2001,12
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,2000,15
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1999,11
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1998,9
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1997,11
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1996,12
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1995,9
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1994,10
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1993,9
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1992,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1991,7
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1990,5
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1989,2
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1988,5
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1987,4
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1986,7
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1985,4
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1984,6
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1983,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1982,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1981,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",De 90 a 94 años,1980,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2023,12
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2022,17
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2021,17
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2020,22
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2019,15
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2018,13
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2017,12
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2016,16
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2015,10
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2014,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2013,14
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2012,9
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2011,10
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2010,9
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2009,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2008,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2007,8
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2006,5
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2005,9
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2004,9
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2003,1
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2002,3
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2001,3
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,2000,4
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1999,6
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1998,3
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1997,3
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1996,7
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1995,9
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1994,7
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1993,3
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1992,3
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1991,4
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1990,1
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1989,1
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1988,4
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1987,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1986,1
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1985,1
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1984,5
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1983,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1982,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1981,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,"15 Navarra, Comunidad Foral de",95 y más años,1980,0
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2023,330
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2022,314
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2021,296
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2020,279
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2019,259
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2018,265
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2017,312
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2016,270
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2015,249
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo,Total,16 País Vasco,Todas las edades,2014,219
