Causa de muerte,Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2015,32
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2014,23
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2013,21
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2012,24
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2011,38
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2010,24
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2009,24
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2008,24
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2007,25
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2006,37
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2005,29
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2004,30
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2003,21
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2002,32
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2001,25
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,2000,23
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1999,21
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1998,26
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1997,21
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1996,26
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1995,41
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1994,31
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1993,31
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1992,36
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1991,33
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1990,42
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1989,38
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1988,44
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1987,24
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1986,31
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1985,33
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1984,32
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1983,19
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1982,26
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1981,34
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 60 a 64 años,1980,38
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2023,57
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2022,61
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2021,71
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2020,70
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2019,47
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2018,54
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2017,45
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2016,28
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2015,43
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2014,41
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2013,45
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2012,43
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2011,46
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2010,33
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2009,42
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2008,48
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2007,42
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2006,41
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2005,40
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2004,41
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2003,46
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2002,46
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2001,44
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,2000,39
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1999,48
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1998,65
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1997,50
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1996,52
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1995,57
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1994,56
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1993,49
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1992,60
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1991,48
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1990,57
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1989,54
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1988,58
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1987,50
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1986,71
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1985,37
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1984,33
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1983,41
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1982,44
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1981,36
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 65 a 69 años,1980,34
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2023,77
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2022,90
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2021,82
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2020,77
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2019,75
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2018,78
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2017,58
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2016,58
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2015,58
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2014,75
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2013,48
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2012,65
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2011,54
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2010,63
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2009,72
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2008,64
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2007,79
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2006,78
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2005,74
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2004,75
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2003,83
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2002,80
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2001,69
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,2000,80
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1999,67
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1998,84
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1997,72
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1996,86
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1995,79
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1994,75
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1993,64
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1992,62
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1991,67
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1990,67
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1989,54
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1988,77
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1987,65
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1986,69
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1985,57
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1984,60
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1983,49
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1982,69
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1981,47
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 70 a 74 años,1980,55
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2023,118
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2022,132
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2021,120
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2020,141
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2019,124
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2018,101
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2017,90
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2016,93
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2015,103
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2014,87
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2013,84
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2012,89
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2011,100
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2010,92
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2009,115
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2008,94
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2007,101
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2006,107
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2005,113
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2004,119
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2003,107
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2002,107
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2001,108
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,2000,86
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1999,94
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1998,79
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1997,78
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1996,70
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1995,81
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1994,69
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1993,76
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1992,72
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1991,74
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1990,92
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1989,76
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1988,84
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1987,94
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1986,99
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1985,68
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1984,75
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1983,62
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1982,55
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1981,51
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 75 a 79 años,1980,72
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2023,176
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2022,177
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2021,174
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2020,163
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2019,155
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2018,153
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2017,140
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2016,107
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2015,120
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2014,144
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2013,130
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2012,143
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2011,102
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2010,126
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2009,113
"044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas",Hombres,10 Comunitat Valenciana,De 80 a 84 años,2008,131
