Causa de muerte,Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,2002,23
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,2001,21
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,2000,28
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1999,22
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1998,20
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1997,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1996,26
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1995,26
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1994,33
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1993,28
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1992,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1991,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1990,32
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1989,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1988,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1987,44
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1986,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1985,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1984,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1983,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1982,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1981,32
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 60 a 64 años,1980,32
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2023,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2022,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2021,32
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2020,30
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2019,21
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2018,37
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2017,25
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2016,26
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2015,25
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2014,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2013,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2012,31
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2011,30
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2010,25
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2009,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2008,21
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2007,27
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2006,29
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2005,28
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2004,31
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2003,19
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2002,29
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2001,37
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,2000,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1999,40
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1998,37
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1997,31
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1996,26
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1995,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1994,29
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1993,38
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1992,49
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1991,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1990,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1989,45
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1988,52
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1987,52
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1986,36
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1985,44
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1984,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1983,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1982,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1981,42
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 65 a 69 años,1980,38
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2023,47
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2022,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2021,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2020,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2019,40
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2018,47
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2017,32
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2016,20
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2015,32
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2014,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2013,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2012,26
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2011,32
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2010,29
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2009,33
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2008,36
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2007,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2006,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2005,44
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2004,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2003,37
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2002,40
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2001,47
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,2000,42
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1999,37
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1998,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1997,44
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1996,38
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1995,36
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1994,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1993,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1992,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1991,49
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1990,42
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1989,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1988,37
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1987,49
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1986,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1985,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1984,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1983,45
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1982,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1981,52
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 70 a 74 años,1980,47
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2023,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2022,56
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2021,53
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2020,33
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2019,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2018,33
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2017,28
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2016,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2015,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2014,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2013,46
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2012,47
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2011,57
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2010,56
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2009,42
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2008,58
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2007,44
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2006,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2005,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2004,53
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2003,60
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2002,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2001,53
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,2000,68
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1999,52
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1998,64
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1997,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1996,46
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1995,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1994,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1993,40
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1992,49
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1991,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1990,54
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1989,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1988,42
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1987,47
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1986,52
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1985,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1984,47
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1983,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1982,49
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1981,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 75 a 79 años,1980,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2023,61
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2022,62
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2021,72
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2020,58
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2019,66
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2018,74
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2017,57
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2016,57
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2015,68
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2014,69
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2013,49
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2012,54
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2011,74
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2010,67
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2009,60
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2008,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2007,58
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2006,60
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2005,66
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2004,58
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2003,66
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2002,79
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2001,58
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,2000,59
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1999,59
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1998,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1997,71
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1996,77
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1995,56
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1994,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1993,53
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1992,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1991,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1990,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1989,64
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1988,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1987,40
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1986,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1985,49
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1984,42
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1983,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1982,40
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1981,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 80 a 84 años,1980,33
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2023,71
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2022,82
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2021,82
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2020,64
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2019,57
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2018,72
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2017,58
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2016,69
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2015,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2014,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2013,60
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2012,72
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2011,74
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2010,70
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2009,73
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2008,65
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2007,58
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2006,56
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2005,63
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2004,64
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2003,68
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2002,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2001,55
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,2000,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1999,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1998,52
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1997,41
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1996,53
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1995,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1994,38
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1993,44
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1992,48
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1991,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1990,25
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1989,29
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1988,34
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1987,37
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1986,44
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1985,25
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1984,27
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1983,28
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1982,28
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1981,22
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 85 a 89 años,1980,17
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2023,62
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2022,67
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2021,65
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2020,50
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2019,40
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2018,45
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2017,47
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2016,58
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2015,46
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2014,52
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2013,53
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2012,46
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2011,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2010,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2009,51
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2008,44
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2007,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2006,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2005,30
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2004,51
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2003,37
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2002,43
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2001,26
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,2000,38
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,1999,29
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,1998,36
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,1997,35
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,1996,39
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,1995,19
068-072  XI.Enfermedades del sistema digestivo,Total,"04 Balears, Illes",De 90 a 94 años,1994,19
